indice_tiempo;medio_de_transporte;pais_origen;viajes_de_turistas_no_residentes
1/4/2023;Fluvial/Marítima;Uruguay;52457
1/4/2023;Fluvial/Marítima;EE.UU. y Canadá;4539
1/4/2023;Fluvial/Marítima;Resto de América;6880
1/4/2023;Fluvial/Marítima;Europa;6288
1/4/2023;Fluvial/Marítima;Resto del mundo;1094
1/4/2023;Terrestre;Bolivia;11087
1/4/2023;Terrestre;Brasil;35848
1/4/2023;Terrestre;Chile;98479
1/4/2023;Terrestre;Paraguay;41775
1/4/2023;Terrestre;Uruguay;96702
1/4/2023;Terrestre;EE.UU. y Canadá;5644
1/4/2023;Terrestre;Resto de América;9151
1/4/2023;Terrestre;Europa;18900
1/4/2023;Terrestre;Resto del mundo;4267
1/5/2023;Aérea;Bolivia;3096
1/5/2023;Aérea;Brasil;52163
1/5/2023;Aérea;Chile;32065
1/5/2023;Aérea;Paraguay;3932
1/5/2023;Aérea;Uruguay;3932
1/5/2023;Aérea;EE.UU. y Canadá;21715
1/5/2023;Aérea;Resto de América;31434
1/5/2023;Aérea;Europa;26877
1/5/2023;Aérea;Resto del mundo;6355
1/5/2023;Fluvial/Marítima;Bolivia;1966
1/5/2023;Fluvial/Marítima;Brasil;10571
1/5/2023;Fluvial/Marítima;Chile;1368
1/5/2023;Fluvial/Marítima;Paraguay;4180
1/5/2023;Fluvial/Marítima;Uruguay;47299
1/5/2023;Fluvial/Marítima;EE.UU. y Canadá;2000
1/5/2023;Fluvial/Marítima;Resto de América;5159
1/5/2023;Fluvial/Marítima;Europa;3022
1/5/2023;Fluvial/Marítima;Resto del mundo;722
1/5/2023;Terrestre;Bolivia;10390
1/5/2023;Terrestre;Brasil;28123
1/5/2023;Terrestre;Chile;90709
1/5/2023;Terrestre;Paraguay;30753
1/5/2023;Terrestre;Uruguay;68947
1/5/2023;Terrestre;EE.UU. y Canadá;3377
1/5/2023;Terrestre;Resto de América;7722
1/5/2023;Terrestre;Europa;10575
1/5/2023;Terrestre;Resto del mundo;2179
1/6/2023;Aérea;Bolivia;2517
1/6/2023;Aérea;Brasil;64539
1/6/2023;Aérea;Chile;34740
1/6/2023;Aérea;Paraguay;3254
1/6/2023;Aérea;Uruguay;3825
1/6/2023;Aérea;EE.UU. y Canadá;21936
1/6/2023;Aérea;Resto de América;29149
1/6/2023;Aérea;Europa;20847
1/6/2023;Aérea;Resto del mundo;5781
1/6/2023;Fluvial/Marítima;Bolivia;1588
1/6/2023;Fluvial/Marítima;Brasil;12139
1/6/2023;Fluvial/Marítima;Chile;1571
1/6/2023;Fluvial/Marítima;Paraguay;4492
1/6/2023;Fluvial/Marítima;Uruguay;45009
1/6/2023;Fluvial/Marítima;EE.UU. y Canadá;2240
1/6/2023;Fluvial/Marítima;Resto de América;4777
1/6/2023;Fluvial/Marítima;Europa;1932
1/6/2023;Fluvial/Marítima;Resto del mundo;642
1/6/2023;Terrestre;Bolivia;8348
1/6/2023;Terrestre;Brasil;30445
1/6/2023;Terrestre;Chile;35972
1/6/2023;Terrestre;Paraguay;31451
1/6/2023;Terrestre;Uruguay;61430
1/6/2023;Terrestre;EE.UU. y Canadá;2859
1/6/2023;Terrestre;Resto de América;6072
1/6/2023;Terrestre;Europa;4904
1/6/2023;Terrestre;Resto del mundo;1398
1/7/2023;Aérea;Bolivia;4378
1/7/2023;Aérea;Brasil;93260
1/7/2023;Aérea;Chile;40987
1/7/2023;Aérea;Paraguay;4398
1/7/2023;Aérea;Uruguay;6399
1/7/2023;Aérea;EE.UU. y Canadá;25755
1/7/2023;Aérea;Resto de América;35362
1/7/2023;Aérea;Europa;20766
1/7/2023;Aérea;Resto del mundo;5625
1/7/2023;Fluvial/Marítima;Bolivia;3828
1/7/2023;Fluvial/Marítima;Brasil;19244
1/7/2023;Fluvial/Marítima;Chile;2212
1/7/2023;Fluvial/Marítima;Paraguay;6240
1/7/2023;Fluvial/Marítima;Uruguay;67446
1/7/2023;Fluvial/Marítima;EE.UU. y Canadá;2450
1/7/2023;Fluvial/Marítima;Resto de América;6274
1/7/2023;Fluvial/Marítima;Europa;2912
1/7/2023;Fluvial/Marítima;Resto del mundo;703
1/7/2023;Terrestre;Bolivia;15643
1/7/2023;Terrestre;Brasil;53688
1/7/2023;Terrestre;Chile;54076
1/7/2023;Terrestre;Paraguay;50430
1/7/2023;Terrestre;Uruguay;112041
1/7/2023;Terrestre;EE.UU. y Canadá;3098
1/7/2023;Terrestre;Resto de América;7201
1/7/2023;Terrestre;Europa;7045
1/7/2023;Terrestre;Resto del mundo;1325
1/8/2023;Aérea;Bolivia;4108
1/8/2023;Aérea;Brasil;85597
1/8/2023;Aérea;Chile;33378
1/8/2023;Aérea;Paraguay;3811
1/8/2023;Aérea;Uruguay;4324
1/8/2023;Aérea;EE.UU. y Canadá;26703
1/8/2023;Aérea;Resto de América;41699
1/8/2023;Aérea;Europa;32182
1/8/2023;Aérea;Resto del mundo;6647
1/8/2023;Fluvial/Marítima;Bolivia;2081
1/8/2023;Fluvial/Marítima;Brasil;12997
1/8/2023;Fluvial/Marítima;Chile;1445
1/8/2023;Fluvial/Marítima;Paraguay;4874
1/8/2023;Fluvial/Marítima;Uruguay;47571
1/8/2023;Fluvial/Marítima;EE.UU. y Canadá;1972
1/8/2023;Fluvial/Marítima;Resto de América;6897
1/8/2023;Fluvial/Marítima;Europa;2975
1/8/2023;Fluvial/Marítima;Resto del mundo;604
1/8/2023;Terrestre;Bolivia;11206
1/8/2023;Terrestre;Brasil;35095
1/8/2023;Terrestre;Chile;33839
1/8/2023;Terrestre;Paraguay;35196
1/8/2023;Terrestre;Uruguay;82825
1/8/2023;Terrestre;EE.UU. y Canadá;2902
1/8/2023;Terrestre;Resto de América;8013
1/8/2023;Terrestre;Europa;9878
1/8/2023;Terrestre;Resto del mundo;1547
1/9/2023;Aérea;Bolivia;3768
1/9/2023;Aérea;Brasil;79337
1/9/2023;Aérea;Chile;36287
1/9/2023;Aérea;Paraguay;3185
1/9/2023;Aérea;Uruguay;5256
1/9/2023;Aérea;EE.UU. y Canadá;20632
1/9/2023;Aérea;Resto de América;41247
1/9/2023;Aérea;Europa;27389
1/9/2023;Aérea;Resto del mundo;5927
1/9/2023;Fluvial/Marítima;Bolivia;2017
1/9/2023;Fluvial/Marítima;Brasil;14742
1/9/2023;Fluvial/Marítima;Chile;2133
1/9/2023;Fluvial/Marítima;Paraguay;4396
1/9/2023;Fluvial/Marítima;Uruguay;55262
1/9/2023;Fluvial/Marítima;EE.UU. y Canadá;2047
1/9/2023;Fluvial/Marítima;Resto de América;7200
1/9/2023;Fluvial/Marítima;Europa;2831
1/9/2023;Fluvial/Marítima;Resto del mundo;793
1/9/2023;Terrestre;Bolivia;10712
1/9/2023;Terrestre;Brasil;46007
1/9/2023;Terrestre;Chile;53570
1/9/2023;Terrestre;Paraguay;31638
1/9/2023;Terrestre;Uruguay;93883
1/9/2023;Terrestre;EE.UU. y Canadá;3454
1/9/2023;Terrestre;Resto de América;8572
1/9/2023;Terrestre;Europa;8327
1/9/2023;Terrestre;Resto del mundo;2288
1/10/2023;Aérea;Bolivia;4026
1/10/2023;Aérea;Brasil;71360
1/10/2023;Aérea;Chile;37932
1/10/2023;Aérea;Paraguay;3982
1/10/2023;Aérea;Uruguay;4644
1/10/2023;Aérea;EE.UU. y Canadá;25514
1/10/2023;Aérea;Resto de América;45934
1/10/2023;Aérea;Europa;31299
1/10/2023;Aérea;Resto del mundo;7560
1/10/2023;Fluvial/Marítima;Bolivia;2138
1/10/2023;Fluvial/Marítima;Brasil;11815
1/10/2023;Fluvial/Marítima;Chile;1771
1/10/2023;Fluvial/Marítima;Paraguay;4921
1/10/2023;Fluvial/Marítima;Uruguay;53003
1/10/2023;Fluvial/Marítima;EE.UU. y Canadá;2696
1/10/2023;Fluvial/Marítima;Resto de América;9609
1/10/2023;Fluvial/Marítima;Europa;4711
1/10/2023;Fluvial/Marítima;Resto del mundo;1043
1/10/2023;Terrestre;Bolivia;13225
1/10/2023;Terrestre;Brasil;42791
1/10/2023;Terrestre;Chile;73886
1/10/2023;Terrestre;Paraguay;39879
1/10/2023;Terrestre;Uruguay;93812
1/10/2023;Terrestre;EE.UU. y Canadá;5563
1/10/2023;Terrestre;Resto de América;11184
1/10/2023;Terrestre;Europa;18029
1/10/2023;Terrestre;Resto del mundo;3100
1/11/2023;Aérea;Bolivia;4829
1/11/2023;Aérea;Brasil;62165
1/11/2023;Aérea;Chile;44009
1/11/2023;Aérea;Paraguay;3897
1/11/2023;Aérea;Uruguay;4356
1/11/2023;Aérea;EE.UU. y Canadá;43684
1/11/2023;Aérea;Resto de América;53267
1/11/2023;Aérea;Europa;53617
1/11/2023;Aérea;Resto del mundo;9807
1/11/2023;Fluvial/Marítima;Bolivia;2141
1/11/2023;Fluvial/Marítima;Brasil;10372
1/11/2023;Fluvial/Marítima;Chile;2019
1/11/2023;Fluvial/Marítima;Paraguay;3702
1/11/2023;Fluvial/Marítima;Uruguay;52482
1/11/2023;Fluvial/Marítima;EE.UU. y Canadá;5068
1/11/2023;Fluvial/Marítima;Resto de América;9393
1/11/2023;Fluvial/Marítima;Europa;11707
1/11/2023;Fluvial/Marítima;Resto del mundo;1624
1/11/2023;Terrestre;Bolivia;12405
1/11/2023;Terrestre;Brasil;39024
1/11/2023;Terrestre;Chile;60372
1/11/2023;Terrestre;Paraguay;33632
1/11/2023;Terrestre;Uruguay;82429
1/11/2023;Terrestre;EE.UU. y Canadá;10068
1/11/2023;Terrestre;Resto de América;10554
1/11/2023;Terrestre;Europa;36090
1/11/2023;Terrestre;Resto del mundo;4366
1/12/2023;Aérea;Bolivia;4480
1/12/2023;Aérea;Brasil;56459
1/12/2023;Aérea;Chile;38003
1/12/2023;Aérea;Paraguay;2581
1/12/2023;Aérea;Uruguay;3424
1/12/2023;Aérea;EE.UU. y Canadá;48738
1/12/2023;Aérea;Resto de América;40926
1/12/2023;Aérea;Europa;59001
1/12/2023;Aérea;Resto del mundo;14058
1/12/2023;Fluvial/Marítima;Bolivia;2583
1/12/2023;Fluvial/Marítima;Brasil;21655
1/12/2023;Fluvial/Marítima;Chile;2219
1/12/2023;Fluvial/Marítima;Paraguay;5351
1/12/2023;Fluvial/Marítima;Uruguay;34101
1/12/2023;Fluvial/Marítima;EE.UU. y Canadá;16333
1/12/2023;Fluvial/Marítima;Resto de América;9891
1/12/2023;Fluvial/Marítima;Europa;10488
1/12/2023;Fluvial/Marítima;Resto del mundo;3163
1/12/2023;Terrestre;Bolivia;16464
1/12/2023;Terrestre;Brasil;41466
1/12/2023;Terrestre;Chile;85754
1/12/2023;Terrestre;Paraguay;39224
1/12/2023;Terrestre;Uruguay;63469
1/12/2023;Terrestre;EE.UU. y Canadá;11871
1/12/2023;Terrestre;Resto de América;10949
1/12/2023;Terrestre;Europa;28650
1/12/2023;Terrestre;Resto del mundo;5632
1/1/2024;Aérea;Bolivia;4884
1/1/2024;Aérea;Brasil;81929
1/1/2024;Aérea;Chile;31850
1/1/2024;Aérea;Paraguay;2504
1/1/2024;Aérea;Uruguay;3751
1/1/2024;Aérea;EE.UU. y Canadá;63701
1/1/2024;Aérea;Resto de América;51410
1/1/2024;Aérea;Europa;81755
1/1/2024;Aérea;Resto del mundo;14608
1/1/2024;Fluvial/Marítima;Bolivia;4075
1/1/2024;Fluvial/Marítima;Brasil;26824
1/1/2024;Fluvial/Marítima;Chile;4414
1/1/2024;Fluvial/Marítima;Paraguay;6720
1/1/2024;Fluvial/Marítima;Uruguay;27411
1/1/2024;Fluvial/Marítima;EE.UU. y Canadá;31298
1/1/2024;Fluvial/Marítima;Resto de América;12267
1/1/2024;Fluvial/Marítima;Europa;15591
1/1/2024;Fluvial/Marítima;Resto del mundo;4944
1/1/2024;Terrestre;Bolivia;27764
1/1/2024;Terrestre;Brasil;81774
1/1/2024;Terrestre;Chile;108551
1/1/2024;Terrestre;Paraguay;52137
1/1/2024;Terrestre;Uruguay;88777
1/1/2024;Terrestre;EE.UU. y Canadá;12781
1/1/2024;Terrestre;Resto de América;14538
1/1/2024;Terrestre;Europa;34012
1/1/2024;Terrestre;Resto del mundo;8019
1/2/2024;Aérea;Bolivia;2860
1/2/2024;Aérea;Brasil;53105
1/2/2024;Aérea;Chile;39295
1/2/2024;Aérea;Paraguay;2211
1/2/2024;Aérea;Uruguay;3446
1/2/2024;Aérea;EE.UU. y Canadá;41150
1/2/2024;Aérea;Resto de América;33546
1/2/2024;Aérea;Europa;60041
1/2/2024;Aérea;Resto del mundo;14189
1/2/2024;Fluvial/Marítima;Bolivia;1734
1/2/2024;Fluvial/Marítima;Brasil;14371
1/2/2024;Fluvial/Marítima;Chile;7270
1/2/2024;Fluvial/Marítima;Paraguay;4313
1/2/2024;Fluvial/Marítima;Uruguay;24764
1/2/2024;Fluvial/Marítima;EE.UU. y Canadá;34249
1/2/2024;Fluvial/Marítima;Resto de América;8584
1/2/2024;Fluvial/Marítima;Europa;19020
1/2/2024;Fluvial/Marítima;Resto del mundo;8160
1/2/2024;Terrestre;Bolivia;12759
1/2/2024;Terrestre;Brasil;37843
1/2/2024;Terrestre;Chile;175892
1/2/2024;Terrestre;Paraguay;33768
1/2/2024;Terrestre;Uruguay;60832
1/2/2024;Terrestre;EE.UU. y Canadá;11771
1/2/2024;Terrestre;Resto de América;10396
1/2/2024;Terrestre;Europa;33131
1/2/2024;Terrestre;Resto del mundo;8483
1/3/2024;Aérea;Bolivia;3087
1/3/2024;Aérea;Brasil;52080
1/3/2024;Aérea;Chile;28169
1/3/2024;Aérea;Paraguay;3349
1/3/2024;Aérea;Uruguay;4829
1/3/2024;Aérea;EE.UU. y Canadá;47876
1/3/2024;Aérea;Resto de América;43133
1/3/2024;Aérea;Europa;62381
1/3/2024;Aérea;Resto del mundo;12125
1/3/2024;Fluvial/Marítima;Bolivia;1531
1/3/2024;Fluvial/Marítima;Brasil;14388
1/3/2024;Fluvial/Marítima;Chile;3604
1/3/2024;Fluvial/Marítima;Paraguay;3449
1/3/2024;Fluvial/Marítima;Uruguay;40616
1/3/2024;Fluvial/Marítima;EE.UU. y Canadá;29535
1/3/2024;Fluvial/Marítima;Resto de América;14852
1/3/2024;Fluvial/Marítima;Europa;19292
1/3/2024;Fluvial/Marítima;Resto del mundo;8884
1/3/2024;Terrestre;Bolivia;9598
1/3/2024;Terrestre;Brasil;33093
1/3/2024;Terrestre;Chile;66136
1/3/2024;Terrestre;Paraguay;37376
1/3/2024;Terrestre;Uruguay;67278
1/3/2024;Terrestre;EE.UU. y Canadá;13402
1/3/2024;Terrestre;Resto de América;12005
1/3/2024;Terrestre;Europa;33182
1/3/2024;Terrestre;Resto del mundo;7957
1/4/2024;Aérea;Bolivia;3158
1/4/2024;Aérea;Brasil;58348
1/4/2024;Aérea;Chile;20795
1/4/2024;Aérea;Paraguay;3347
1/4/2024;Aérea;Uruguay;4031
1/4/2024;Aérea;EE.UU. y Canadá;31896
1/4/2024;Aérea;Resto de América;44634
1/4/2024;Aérea;Europa;46873
1/4/2024;Aérea;Resto del mundo;9972
1/4/2024;Fluvial/Marítima;Bolivia;1283
1/4/2024;Fluvial/Marítima;Brasil;9524
1/4/2024;Fluvial/Marítima;Chile;1577
1/4/2024;Fluvial/Marítima;Paraguay;3034
1/4/2024;Fluvial/Marítima;Uruguay;30507
1/4/2024;Fluvial/Marítima;EE.UU. y Canadá;7682
1/4/2024;Fluvial/Marítima;Resto de América;9019
1/4/2024;Fluvial/Marítima;Europa;6200
1/4/2024;Fluvial/Marítima;Resto del mundo;1760
1/4/2024;Terrestre;Bolivia;8346
1/4/2024;Terrestre;Brasil;31316
1/4/2024;Terrestre;Chile;34062
1/4/2024;Terrestre;Paraguay;25299
1/4/2024;Terrestre;Uruguay;35925
1/4/2024;Terrestre;EE.UU. y Canadá;6778
1/4/2024;Terrestre;Resto de América;9932
1/4/2024;Terrestre;Europa;18947
1/4/2024;Terrestre;Resto del mundo;5321
1/5/2024;Aérea;Bolivia;2490
1/5/2024;Aérea;Brasil;60862
1/5/2024;Aérea;Chile;23287
1/5/2024;Aérea;Paraguay;3150
1/5/2024;Aérea;Uruguay;3499
1/5/2024;Aérea;EE.UU. y Canadá;21051
1/5/2024;Aérea;Resto de América;37681
1/5/2024;Aérea;Europa;30167
1/5/2024;Aérea;Resto del mundo;7624
1/5/2024;Fluvial/Marítima;Bolivia;1195
1/5/2024;Fluvial/Marítima;Brasil;8399
1/5/2024;Fluvial/Marítima;Chile;1091
1/5/2024;Fluvial/Marítima;Paraguay;2901
1/5/2024;Fluvial/Marítima;Uruguay;21846
1/5/2024;Fluvial/Marítima;EE.UU. y Canadá;2283
1/5/2024;Fluvial/Marítima;Resto de América;6746
1/5/2024;Fluvial/Marítima;Europa;2973
1/5/2024;Fluvial/Marítima;Resto del mundo;1001
1/5/2024;Terrestre;Bolivia;7512
1/5/2024;Terrestre;Brasil;26854
1/5/2024;Terrestre;Chile;22360
1/5/2024;Terrestre;Paraguay;25465
1/5/2024;Terrestre;Uruguay;26673
1/5/2024;Terrestre;EE.UU. y Canadá;3579
1/5/2024;Terrestre;Resto de América;8233
1/5/2024;Terrestre;Europa;10424
1/5/2024;Terrestre;Resto del mundo;2912
1/6/2024;Aérea;Bolivia;2261
1/6/2024;Aérea;Brasil;69535
1/6/2024;Aérea;Chile;20373
1/6/2024;Aérea;Paraguay;2941
1/6/2024;Aérea;Uruguay;4327
1/6/2024;Aérea;EE.UU. y Canadá;21216
1/6/2024;Aérea;Resto de América;31581
1/6/2024;Aérea;Europa;21211
1/6/2024;Aérea;Resto del mundo;5737
1/6/2024;Fluvial/Marítima;Bolivia;1018
1/6/2024;Fluvial/Marítima;Brasil;10921
1/6/2024;Fluvial/Marítima;Chile;949
1/6/2024;Fluvial/Marítima;Paraguay;2651
1/6/2024;Fluvial/Marítima;Uruguay;21995
1/6/2024;Fluvial/Marítima;EE.UU. y Canadá;2094
1/6/2024;Fluvial/Marítima;Resto de América;5887
1/6/2024;Fluvial/Marítima;Europa;1694
1/6/2024;Fluvial/Marítima;Resto del mundo;580
1/6/2024;Terrestre;Bolivia;6997
1/6/2024;Terrestre;Brasil;32822
1/6/2024;Terrestre;Chile;13954
1/6/2024;Terrestre;Paraguay;26266
1/6/2024;Terrestre;Uruguay;28517
1/6/2024;Terrestre;EE.UU. y Canadá;3316
1/6/2024;Terrestre;Resto de América;6000
1/6/2024;Terrestre;Europa;4926
1/6/2024;Terrestre;Resto del mundo;1404
1/7/2024;Aérea;Bolivia;2931
1/7/2024;Aérea;Brasil;108111
1/7/2024;Aérea;Chile;25552
1/7/2024;Aérea;Paraguay;4365
1/7/2024;Aérea;Uruguay;8369
1/7/2024;Aérea;EE.UU. y Canadá;21132
1/7/2024;Aérea;Resto de América;37509
1/7/2024;Aérea;Europa;22287
1/7/2024;Aérea;Resto del mundo;5840
1/7/2024;Fluvial/Marítima;Bolivia;1936
1/7/2024;Fluvial/Marítima;Brasil;18402
1/7/2024;Fluvial/Marítima;Chile;1206
1/7/2024;Fluvial/Marítima;Paraguay;4371
1/7/2024;Fluvial/Marítima;Uruguay;41589
1/7/2024;Fluvial/Marítima;EE.UU. y Canadá;2153
1/7/2024;Fluvial/Marítima;Resto de América;7619
1/7/2024;Fluvial/Marítima;Europa;2538
1/7/2024;Fluvial/Marítima;Resto del mundo;687
1/7/2024;Terrestre;Bolivia;12182
1/7/2024;Terrestre;Brasil;54940
1/7/2024;Terrestre;Chile;24940
1/7/2024;Terrestre;Paraguay;38891
1/7/2024;Terrestre;Uruguay;63303
1/7/2024;Terrestre;EE.UU. y Canadá;3116
1/7/2024;Terrestre;Resto de América;8429
1/7/2024;Terrestre;Europa;7514
1/7/2024;Terrestre;Resto del mundo;1453
1/8/2024;Aérea;Bolivia;2367
1/8/2024;Aérea;Brasil;93734
1/8/2024;Aérea;Chile;22675
1/8/2024;Aérea;Paraguay;4190
1/8/2024;Aérea;Uruguay;5026
1/8/2024;Aérea;EE.UU. y Canadá;23522
1/8/2024;Aérea;Resto de América;46469
1/8/2024;Aérea;Europa;34410
1/8/2024;Aérea;Resto del mundo;6980
1/8/2024;Fluvial/Marítima;Bolivia;1202
1/8/2024;Fluvial/Marítima;Brasil;12758
1/8/2024;Fluvial/Marítima;Chile;989
1/8/2024;Fluvial/Marítima;Paraguay;3184
1/8/2024;Fluvial/Marítima;Uruguay;28506
1/8/2024;Fluvial/Marítima;EE.UU. y Canadá;1616
1/8/2024;Fluvial/Marítima;Resto de América;8696
1/8/2024;Fluvial/Marítima;Europa;3177
1/8/2024;Fluvial/Marítima;Resto del mundo;679
1/8/2024;Terrestre;Bolivia;8046
1/8/2024;Terrestre;Brasil;37223
1/8/2024;Terrestre;Chile;18912
1/8/2024;Terrestre;Paraguay;28360
1/8/2024;Terrestre;Uruguay;38694
1/8/2024;Terrestre;EE.UU. y Canadá;2644
1/8/2024;Terrestre;Resto de América;8530
1/8/2024;Terrestre;Europa;11204
1/8/2024;Terrestre;Resto del mundo;1599
1/9/2024;Aérea;Bolivia;2650
1/9/2024;Aérea;Brasil;67287
1/9/2024;Aérea;Chile;30086
1/9/2024;Aérea;Paraguay;3639
1/9/2024;Aérea;Uruguay;6055
1/9/2024;Aérea;EE.UU. y Canadá;17184
1/9/2024;Aérea;Resto de América;41697
1/9/2024;Aérea;Europa;26696
1/9/2024;Aérea;Resto del mundo;6612
1/9/2024;Fluvial/Marítima;Bolivia;1177
1/9/2024;Fluvial/Marítima;Brasil;13265
1/9/2024;Fluvial/Marítima;Chile;1825
1/9/2024;Fluvial/Marítima;Paraguay;3207
1/9/2024;Fluvial/Marítima;Uruguay;42907
1/9/2024;Fluvial/Marítima;EE.UU. y Canadá;1790
1/9/2024;Fluvial/Marítima;Resto de América;8355
1/9/2024;Fluvial/Marítima;Europa;3036
1/9/2024;Fluvial/Marítima;Resto del mundo;842
1/9/2024;Terrestre;Bolivia;8044
1/9/2024;Terrestre;Brasil;40338
1/9/2024;Terrestre;Chile;42641
1/9/2024;Terrestre;Paraguay;29420
1/9/2024;Terrestre;Uruguay;62856
1/9/2024;Terrestre;EE.UU. y Canadá;2931
1/9/2024;Terrestre;Resto de América;9298
1/9/2024;Terrestre;Europa;8713
1/9/2024;Terrestre;Resto del mundo;2356
1/10/2024;Aérea;Bolivia;3054
1/10/2024;Aérea;Brasil;54527
1/10/2024;Aérea;Chile;25639
1/10/2024;Aérea;Paraguay;3233
1/10/2024;Aérea;Uruguay;3734
1/10/2024;Aérea;EE.UU. y Canadá;22480
1/10/2024;Aérea;Resto de América;46052
1/10/2024;Aérea;Europa;31711
1/10/2024;Aérea;Resto del mundo;7972
1/10/2024;Fluvial/Marítima;Bolivia;1301
1/10/2024;Fluvial/Marítima;Brasil;10515
1/10/2024;Fluvial/Marítima;Chile;1144
1/10/2024;Fluvial/Marítima;Paraguay;3278
1/10/2024;Fluvial/Marítima;Uruguay;30156
1/10/2024;Fluvial/Marítima;EE.UU. y Canadá;3074
1/10/2024;Fluvial/Marítima;Resto de América;10185
1/10/2024;Fluvial/Marítima;Europa;4545
1/10/2024;Fluvial/Marítima;Resto del mundo;1351
1/10/2024;Terrestre;Bolivia;9522
1/10/2024;Terrestre;Brasil;35438
1/10/2024;Terrestre;Chile;27146
1/10/2024;Terrestre;Paraguay;29860
1/10/2024;Terrestre;Uruguay;39323
1/10/2024;Terrestre;EE.UU. y Canadá;6041
1/10/2024;Terrestre;Resto de América;11076
1/10/2024;Terrestre;Europa;17148
1/10/2024;Terrestre;Resto del mundo;4499
1/11/2024;Aérea;Bolivia;2796
1/11/2024;Aérea;Brasil;57617
1/11/2024;Aérea;Chile;30003
1/11/2024;Aérea;Paraguay;3204
1/11/2024;Aérea;Uruguay;3153
1/11/2024;Aérea;EE.UU. y Canadá;35669
1/11/2024;Aérea;Resto de América;49585
1/11/2024;Aérea;Europa;54241
1/11/2024;Aérea;Resto del mundo;11065
1/11/2024;Fluvial/Marítima;Bolivia;1120
1/11/2024;Fluvial/Marítima;Brasil;11790
1/11/2024;Fluvial/Marítima;Chile;1225
1/11/2024;Fluvial/Marítima;Paraguay;2957
1/11/2024;Fluvial/Marítima;Uruguay;29657
1/11/2024;Fluvial/Marítima;EE.UU. y Canadá;6426
1/11/2024;Fluvial/Marítima;Resto de América;9892
1/11/2024;Fluvial/Marítima;Europa;12809
1/11/2024;Fluvial/Marítima;Resto del mundo;2083
1/11/2024;Terrestre;Bolivia;8985
1/11/2024;Terrestre;Brasil;40515
1/11/2024;Terrestre;Chile;45091
1/11/2024;Terrestre;Paraguay;26639
1/11/2024;Terrestre;Uruguay;35581
1/11/2024;Terrestre;EE.UU. y Canadá;10659
1/11/2024;Terrestre;Resto de América;11985
1/11/2024;Terrestre;Europa;36289
1/11/2024;Terrestre;Resto del mundo;6225
1/12/2024;Aérea;Bolivia;3197
1/12/2024;Aérea;Brasil;70351
1/12/2024;Aérea;Chile;29764
1/12/2024;Aérea;Paraguay;3139
1/12/2024;Aérea;Uruguay;2903
1/12/2024;Aérea;EE.UU. y Canadá;44295
1/12/2024;Aérea;Resto de América;42036
1/12/2024;Aérea;Europa;57725
1/12/2024;Aérea;Resto del mundo;15112
1/12/2024;Fluvial/Marítima;Bolivia;1969
1/12/2024;Fluvial/Marítima;Brasil;14644
1/12/2024;Fluvial/Marítima;Chile;1603
1/12/2024;Fluvial/Marítima;Paraguay;3812
1/12/2024;Fluvial/Marítima;Uruguay;26752
1/12/2024;Fluvial/Marítima;EE.UU. y Canadá;20178
1/12/2024;Fluvial/Marítima;Resto de América;11183
1/12/2024;Fluvial/Marítima;Europa;11056
1/12/2024;Fluvial/Marítima;Resto del mundo;5536
1/12/2024;Terrestre;Bolivia;12391
1/12/2024;Terrestre;Brasil;51096
1/12/2024;Terrestre;Chile;57469
1/12/2024;Terrestre;Paraguay;35755
1/12/2024;Terrestre;Uruguay;30302
1/12/2024;Terrestre;EE.UU. y Canadá;13600
1/12/2024;Terrestre;Resto de América;12353
1/12/2024;Terrestre;Europa;30498
1/12/2024;Terrestre;Resto del mundo;10504
1/1/2025;Aérea;Bolivia;3426
1/1/2025;Aérea;Brasil;53177
1/1/2025;Aérea;Chile;22982
1/1/2025;Aérea;Paraguay;2468
1/1/2025;Aérea;Uruguay;2468
1/1/2025;Aérea;EE.UU. y Canadá;57782
1/1/2025;Aérea;Resto de América;50134
1/1/2025;Aérea;Europa;86629
1/1/2025;Aérea;Resto del mundo;14321
1/1/2025;Fluvial/Marítima;Bolivia;2676
1/1/2025;Fluvial/Marítima;Brasil;24681
1/1/2025;Fluvial/Marítima;Chile;2433
1/1/2025;Fluvial/Marítima;Paraguay;5010
1/1/2025;Fluvial/Marítima;Uruguay;17231
1/1/2025;Fluvial/Marítima;EE.UU. y Canadá;22455
1/1/2025;Fluvial/Marítima;Resto de América;10309
1/1/2025;Fluvial/Marítima;Europa;18567
1/1/2025;Fluvial/Marítima;Resto del mundo;7419
1/1/2025;Terrestre;Bolivia;18964
1/1/2025;Terrestre;Brasil;63854
1/1/2025;Terrestre;Chile;75140
1/1/2025;Terrestre;Paraguay;46741
1/1/2025;Terrestre;Uruguay;35390
1/1/2025;Terrestre;EE.UU. y Canadá;13117
1/1/2025;Terrestre;Resto de América;14778
1/1/2025;Terrestre;Europa;35624
1/1/2025;Terrestre;Resto del mundo;12814
1/2/2025;Aérea;Bolivia;1840
1/2/2025;Aérea;Brasil;21105
1/2/2025;Aérea;Chile;25304
1/2/2025;Aérea;Paraguay;2226
1/2/2025;Aérea;Uruguay;2219
1/2/2025;Aérea;EE.UU. y Canadá;34128
1/2/2025;Aérea;Resto de América;28516
1/2/2025;Aérea;Europa;57720
1/2/2025;Aérea;Resto del mundo;13784
